trophy,intercept,sigma2,parameter
heterotroph,0.4644056578874518,0.015559605757536777,mortality_rate
heterotroph,0.5169596649785706,0.016850366432274756,mortality_rate
heterotroph,0.44733741392229087,0.011116210488572158,mortality_rate
heterotroph,0.5106046245040516,0.030159719654645138,mortality_rate
heterotroph,0.38198404496253147,0.028051903593514393,mortality_rate
heterotroph,0.44749727645508697,0.02521366921735742,mortality_rate
heterotroph,0.4010475489290757,0.03434610066235957,mortality_rate
heterotroph,0.4433659173376868,0.08914247399751395,mortality_rate
heterotroph,0.47740177679668805,0.03891389831128768,mortality_rate
heterotroph,0.4209370770063833,0.012301203104832284,mortality_rate
heterotroph,0.508686074976358,0.015434549217431271,mortality_rate
heterotroph,0.5153715983180241,0.05117322100803082,mortality_rate
heterotroph,0.418364825330396,0.020564730282204267,mortality_rate
heterotroph,0.6061027216732905,0.04898177035173755,mortality_rate
heterotroph,0.4553719917676653,0.018901111360038633,mortality_rate
heterotroph,0.5091599102531408,0.03916677006296785,mortality_rate
heterotroph,0.6317399455985445,0.019233352396073954,mortality_rate
heterotroph,0.45368179980139706,0.04272607905176372,mortality_rate
heterotroph,0.5795812163472309,0.04559816276224302,mortality_rate
heterotroph,0.526347300320157,0.01771058955223353,mortality_rate
heterotroph,0.5013606547357994,0.012939594269452692,mortality_rate
heterotroph,0.5294189000805276,0.0262208119310709,mortality_rate
heterotroph,0.4808492050680952,0.03499419506420765,mortality_rate
heterotroph,0.4805141422394084,0.00990671850178623,mortality_rate
heterotroph,0.4698088722034528,0.01436719969910817,mortality_rate
heterotroph,0.5345667930325373,0.014677663777602521,mortality_rate
heterotroph,0.5036784327444332,0.03220737151378003,mortality_rate
heterotroph,0.4521227662683405,0.018219731790763638,mortality_rate
heterotroph,0.4207263677320456,0.02417018914956108,mortality_rate
heterotroph,0.49119153765117773,0.03990141948103481,mortality_rate
heterotroph,0.37137500296542847,0.03063558342733565,mortality_rate
heterotroph,0.5379238841475302,0.02533438345630954,mortality_rate
heterotroph,0.5265918409669228,0.03651195586962929,mortality_rate
heterotroph,0.4634313200554875,0.006326048732045837,mortality_rate
heterotroph,0.5169653397084731,0.015059257242872881,mortality_rate
heterotroph,0.44963269052524496,0.01488558741916508,mortality_rate
heterotroph,0.4318516451778067,0.05372494368169898,mortality_rate
heterotroph,0.506926569004603,0.01347569247606171,mortality_rate
heterotroph,0.505262392998903,0.013879190144340319,mortality_rate
heterotroph,0.47666716414674887,0.01874594245727249,mortality_rate
heterotroph,0.650030398682104,0.04190915913272783,mortality_rate
heterotroph,0.6067185299208349,0.12859956458792046,mortality_rate
heterotroph,0.5095723326030072,0.027841981718552126,mortality_rate
heterotroph,0.42090943976117245,0.041186711137101636,mortality_rate
heterotroph,0.47508580847689386,0.026162543819751128,mortality_rate
heterotroph,0.5168134940051993,0.027725599057098486,mortality_rate
heterotroph,0.46834969993257125,0.012800944744987905,mortality_rate
heterotroph,0.4777251209199893,0.020279372632524547,mortality_rate
heterotroph,0.4892626534492715,0.02975979193238079,mortality_rate
heterotroph,0.5417454351808562,0.045370070957207076,mortality_rate
heterotroph,0.5519165262673602,0.0194767336649311,mortality_rate
heterotroph,0.33217713373200786,0.03845539797327143,mortality_rate
heterotroph,0.5263948832583676,0.07803909212692717,mortality_rate
heterotroph,0.5932453324714009,0.04031365139966699,mortality_rate
heterotroph,0.44231604990841106,0.04436475321525081,mortality_rate
heterotroph,0.44336033508159794,0.02546054838990014,mortality_rate
heterotroph,0.48030745678375286,0.016116482369883903,mortality_rate
heterotroph,0.44871512272979114,0.06372689197860752,mortality_rate
heterotroph,0.4574458398457261,0.014041532166701044,mortality_rate
heterotroph,0.4712723035891059,0.01517349530284131,mortality_rate
heterotroph,0.48323778211966384,0.014839062480868834,mortality_rate
heterotroph,0.4504726119409421,0.028588080609218358,mortality_rate
heterotroph,0.5015672607085356,0.02343045732445958,mortality_rate
heterotroph,0.5435909670262916,0.0242596932517412,mortality_rate
heterotroph,0.5066442395193432,0.010119284027476218,mortality_rate
heterotroph,0.3962576983425657,0.05049816354456132,mortality_rate
heterotroph,0.5633596527358286,0.0310691005880907,mortality_rate
heterotroph,0.4489219320751271,0.042787632372739026,mortality_rate
heterotroph,0.5272165958174292,0.031987412164240635,mortality_rate
heterotroph,0.47449142917445436,0.0404370971553351,mortality_rate
heterotroph,0.4354562204335458,0.006375004482779044,mortality_rate
heterotroph,0.4381949918737222,0.028628262432042098,mortality_rate
heterotroph,0.4703315308307557,0.01975391718432029,mortality_rate
heterotroph,0.5618799594060726,0.01669439084819031,mortality_rate
heterotroph,0.49914514558577316,0.021938799556135265,mortality_rate
heterotroph,0.49732849156492165,0.02046710349523879,mortality_rate
heterotroph,0.4685475817017157,0.02094026875633108,mortality_rate
heterotroph,0.44698216741270264,0.01857764625345543,mortality_rate
heterotroph,0.5200649182256444,0.017710941208776546,mortality_rate
heterotroph,0.6205949869203393,0.03508774431377852,mortality_rate
heterotroph,0.34330240056831923,0.14849541371892863,mortality_rate
heterotroph,0.5003874006119168,0.10839936045290029,mortality_rate
heterotroph,0.5214180986372996,0.011253357423716968,mortality_rate
heterotroph,0.45264083583171505,0.009034064781606878,mortality_rate
heterotroph,0.5112626070986577,0.010998549086108225,mortality_rate
heterotroph,0.5356078136345964,0.03125501977716067,mortality_rate
heterotroph,0.50620187345805,0.039824061043320945,mortality_rate
heterotroph,0.5143107104034663,0.013316085103852971,mortality_rate
heterotroph,0.48740057462089525,0.023120963126436425,mortality_rate
heterotroph,0.2413226729381306,0.08166836535441752,mortality_rate
heterotroph,0.5320063027310284,0.1495629822441798,mortality_rate
heterotroph,0.48978842417227164,0.023930025020631865,mortality_rate
heterotroph,0.5011297275987986,0.010884891754779719,mortality_rate
heterotroph,0.4863338044376894,0.014869202111871652,mortality_rate
heterotroph,0.4216959058667875,0.013956256098131267,mortality_rate
heterotroph,0.49950215546267146,0.05557402370650053,mortality_rate
heterotroph,0.4470292360064216,0.04112977924961877,mortality_rate
heterotroph,0.516048885788036,0.029917771251409007,mortality_rate
heterotroph,0.3986101332475572,0.03792437603368886,mortality_rate
heterotroph,0.33163217358289887,0.10122736220895802,mortality_rate
heterotroph,0.6891447387281493,0.045297657032710374,mortality_rate
heterotroph,0.47305323154519807,0.0402580257364634,mortality_rate
heterotroph,0.4799579451796842,0.009431382637434156,mortality_rate
heterotroph,0.566306534733112,0.05558706213687337,mortality_rate
heterotroph,0.554224308970441,0.03204741590760368,mortality_rate
heterotroph,0.6067506198594574,0.038427551836682027,mortality_rate
heterotroph,0.4717660360573448,0.059512912614110715,mortality_rate
heterotroph,0.5145699275830822,0.021641093491666097,mortality_rate
heterotroph,0.5180001525689714,0.03575850195497509,mortality_rate
heterotroph,0.4399903634417835,0.0562316088971498,mortality_rate
heterotroph,0.49476817818160357,0.009553526907523072,mortality_rate
heterotroph,0.5757069102159309,0.015144688071363746,mortality_rate
heterotroph,0.5135783473480486,0.018968825321578314,mortality_rate
heterotroph,0.4797381137318652,0.014009781419458875,mortality_rate
heterotroph,0.5263515810627977,0.03153863046179182,mortality_rate
heterotroph,0.4736727585333456,0.010974048450405288,mortality_rate
heterotroph,0.5252330164501913,0.014233253029911368,mortality_rate
heterotroph,0.5385644304622917,0.03427354149341696,mortality_rate
heterotroph,0.3778181537613734,0.016694451831726326,mortality_rate
heterotroph,0.5113260996018689,0.047677281319044945,mortality_rate
heterotroph,0.38581887387036073,0.024374490037473103,mortality_rate
heterotroph,0.47184692395006,0.02788976506876909,mortality_rate
heterotroph,0.5185975658756459,0.03509811926205961,mortality_rate
heterotroph,0.5412634820089232,0.027639666393152778,mortality_rate
heterotroph,0.4864954391032726,0.02237128611395976,mortality_rate
heterotroph,0.4392752496693889,0.011008373868397448,mortality_rate
heterotroph,0.5870911284416398,0.0251774478166377,mortality_rate
heterotroph,0.5278691021325073,0.026336837050443828,mortality_rate
heterotroph,0.5537910270933021,0.018068604269764317,mortality_rate
heterotroph,0.5060772170398685,0.04565797088166688,mortality_rate
heterotroph,0.5177610852243336,0.02568121942693585,mortality_rate
heterotroph,0.48361049247861193,0.020407996717007184,mortality_rate
heterotroph,0.5201908848250362,0.05605948536154923,mortality_rate
heterotroph,0.4789071723326871,0.014174412223161733,mortality_rate
heterotroph,0.5749381757807744,0.01400316370433009,mortality_rate
heterotroph,0.42870842305626494,0.02759905748489239,mortality_rate
heterotroph,0.4464480946619035,0.01556535852959626,mortality_rate
heterotroph,0.4235413009868341,0.01390426039797483,mortality_rate
heterotroph,0.4748781254415846,0.03637120881119036,mortality_rate
heterotroph,0.548048829101517,0.01880442123023637,mortality_rate
heterotroph,0.5532935252262985,0.02498442633431374,mortality_rate
heterotroph,0.5916309682456495,0.043780324054938924,mortality_rate
heterotroph,0.5749414952707349,0.04474108082971639,mortality_rate
heterotroph,0.4716443954851342,0.049670388504599795,mortality_rate
heterotroph,0.4530370268594855,0.0221801533925604,mortality_rate
heterotroph,0.44599739251415843,0.026277779359240402,mortality_rate
heterotroph,0.43128665710164144,0.018455207689051192,mortality_rate
heterotroph,0.43295719456256704,0.023684924472731562,mortality_rate
heterotroph,0.5311048096013804,0.02207989152216343,mortality_rate
heterotroph,0.5213938202704888,0.026159132299065326,mortality_rate
heterotroph,0.44492288835090005,0.018157770193863144,mortality_rate
heterotroph,0.4049498856144108,0.028600432084831994,mortality_rate
heterotroph,0.45878086174143656,0.022395257381740228,mortality_rate
heterotroph,0.42898583081905955,0.018341667890471574,mortality_rate
heterotroph,0.5370522782199092,0.03854319518402432,mortality_rate
heterotroph,0.5099068094849313,0.019661243078567092,mortality_rate
heterotroph,0.5342145441758988,0.046168056751418565,mortality_rate
heterotroph,0.5471985915297732,0.06077700105386481,mortality_rate
heterotroph,0.49422595568337185,0.0216228724967932,mortality_rate
heterotroph,0.45358925398325006,0.016715719810179525,mortality_rate
heterotroph,0.5308350078888736,0.02575353126904407,mortality_rate
heterotroph,0.46152104052091,0.029104703115666066,mortality_rate
heterotroph,0.5120846996261703,0.04374197181596797,mortality_rate
heterotroph,0.4605226108788675,0.029393966437231998,mortality_rate
heterotroph,0.49335033667558037,0.018548420616264695,mortality_rate
heterotroph,0.481329396526961,0.017747903009027448,mortality_rate
heterotroph,0.3885226512432386,0.016432807340179833,mortality_rate
heterotroph,0.24464402445032596,0.041768941044367416,mortality_rate
heterotroph,0.4886607211413113,0.08150381652675766,mortality_rate
heterotroph,0.4878046961123678,0.025859558062457315,mortality_rate
heterotroph,0.47249622020990695,0.03163571590231,mortality_rate
heterotroph,0.46530943610035475,0.007480249317895154,mortality_rate
heterotroph,0.5247027007564506,0.0621634921152736,mortality_rate
heterotroph,0.37325862121041314,0.030678533900712148,mortality_rate
heterotroph,0.4653780651291752,0.04659340763202403,mortality_rate
heterotroph,0.43952373083053287,0.028231144426737343,mortality_rate
heterotroph,0.44965077209165066,0.03746287106796294,mortality_rate
heterotroph,0.47247834864992727,0.01360838885443701,mortality_rate
heterotroph,0.5319589968295273,0.012533744700485181,mortality_rate
heterotroph,0.4037848845409875,0.01959196174544859,mortality_rate
heterotroph,0.5319524145326089,0.01916142986715238,mortality_rate
heterotroph,0.4960366075781012,0.015259562758921562,mortality_rate
heterotroph,0.4479301304846911,0.033828427766362815,mortality_rate
heterotroph,0.4995436037863721,0.01633717138778586,mortality_rate
heterotroph,0.5494571214451397,0.022911671963997435,mortality_rate
heterotroph,0.5380733109228012,0.025843078496059334,mortality_rate
heterotroph,0.4654956174578754,0.01626453992934805,mortality_rate
heterotroph,0.4537206391410138,0.037406219686334063,mortality_rate
heterotroph,0.5409816992222155,0.015200070054529218,mortality_rate
heterotroph,0.4194650682283702,0.031024925380473,mortality_rate
heterotroph,0.4847845570759388,0.026900607778996843,mortality_rate
heterotroph,0.6055315739934517,0.019459278423006206,mortality_rate
heterotroph,0.5118369625809231,0.04058510591296047,mortality_rate
heterotroph,0.5065957887977274,0.029641205865378783,mortality_rate
heterotroph,0.4807265045183684,0.03864085531886432,mortality_rate
heterotroph,0.46692845187492465,0.027669898670127573,mortality_rate
heterotroph,0.459068218826788,0.028837357281971912,mortality_rate
heterotroph,0.5038476645666287,0.04515660973695439,mortality_rate
heterotroph,0.5956037923235205,0.024494362677657595,mortality_rate
heterotroph,0.5133024942167176,0.1285913765049394,mortality_rate
heterotroph,0.3705534388947027,0.030102291174645773,mortality_rate
heterotroph,0.5292746851263911,0.0370713483635023,mortality_rate
heterotroph,0.5947363876424265,0.03324648452042266,mortality_rate
heterotroph,0.6104137013294018,0.0357901969430665,mortality_rate
heterotroph,0.4723533826214027,0.03973122319973102,mortality_rate
heterotroph,0.5461064739735424,0.013811403650698117,mortality_rate
heterotroph,0.42465298047464334,0.04145489159956731,mortality_rate
heterotroph,0.4250595616843357,0.041206890437565265,mortality_rate
heterotroph,0.454557954099972,0.014646182370985111,mortality_rate
heterotroph,0.5248670123416338,0.014545086883696056,mortality_rate
heterotroph,0.43952338405580627,0.02904937135480754,mortality_rate
heterotroph,0.4183168388491808,0.011376318334174691,mortality_rate
heterotroph,0.4379648651524307,0.014054672215913652,mortality_rate
heterotroph,0.45865633324526844,0.06405749614362688,mortality_rate
heterotroph,0.522111986313013,0.017702221271066527,mortality_rate
heterotroph,0.6398020121785464,0.047467527589769715,mortality_rate
heterotroph,0.40901367848764886,0.03431147014913887,mortality_rate
heterotroph,0.4616295549698533,0.013696034800930285,mortality_rate
heterotroph,0.5829494105464718,0.021391069310187298,mortality_rate
heterotroph,0.5321700131382534,0.05244610491266829,mortality_rate
heterotroph,0.6127207625509801,0.05673580610128699,mortality_rate
heterotroph,0.46774364955539,0.025667678386093015,mortality_rate
heterotroph,0.45716741871814004,0.025176593747072398,mortality_rate
heterotroph,0.457173058165677,0.01254982051475891,mortality_rate
heterotroph,0.5277464943917191,0.015776429462925207,mortality_rate
heterotroph,0.4802230871481281,0.02210215653559413,mortality_rate
heterotroph,0.5442177340850184,0.0110864573859292,mortality_rate
heterotroph,0.4244446835558962,0.09563430987103808,mortality_rate
heterotroph,0.49413043428942294,0.022555655087942692,mortality_rate
heterotroph,0.24131873751592833,0.10600199484474007,mortality_rate
heterotroph,0.6908142514440017,0.1466791079983516,mortality_rate
heterotroph,0.40873322026747083,0.15690596394381545,mortality_rate
heterotroph,0.4858175735111844,0.05456599488999109,mortality_rate
heterotroph,0.43272577415508917,0.015435888766511202,mortality_rate
heterotroph,0.49749047972944127,0.015642364124974478,mortality_rate
heterotroph,0.486969493126983,0.014918760976950732,mortality_rate
heterotroph,0.42482893780088266,0.022334332873513336,mortality_rate
heterotroph,0.5206897875779088,0.020498383383198815,mortality_rate
heterotroph,0.5924488576016952,0.03800181508094068,mortality_rate
heterotroph,0.500920597202102,0.013549336550476758,mortality_rate
heterotroph,0.41999758041394825,0.011616358008599819,mortality_rate
heterotroph,0.5288523741782719,0.031245881101751524,mortality_rate
heterotroph,0.48147963838672153,0.025268486208625283,mortality_rate
heterotroph,0.506448475648208,0.011475203779561622,mortality_rate
heterotroph,0.5255383656395143,0.05557762090961179,mortality_rate
heterotroph,0.43772306569651087,0.01773688715093584,mortality_rate
heterotroph,0.5350721575536463,0.014888779129494196,mortality_rate
heterotroph,0.6133523445288953,0.030947312209033993,mortality_rate
heterotroph,0.3656327124347509,0.07646139853767314,mortality_rate
heterotroph,0.384202201498716,0.02334750617351251,mortality_rate
heterotroph,0.4678429446946734,0.028895218221044874,mortality_rate
heterotroph,0.5292600648442333,0.014631083446618951,mortality_rate
heterotroph,0.31545315698464327,0.044410235107354173,mortality_rate
heterotroph,0.44241403789898226,0.06694111209205361,mortality_rate
heterotroph,0.5188215893661916,0.026128950914193642,mortality_rate
heterotroph,0.5919332714745064,0.03612929042331404,mortality_rate
heterotroph,0.40177291298825296,0.047539500940446955,mortality_rate
heterotroph,0.5709874493369796,0.02138108113865812,mortality_rate
heterotroph,0.4134256077974767,0.03797075154075883,mortality_rate
heterotroph,0.4596082805209499,0.06248733291285476,mortality_rate
heterotroph,0.4831524579958123,0.02023574466635473,mortality_rate
heterotroph,0.4881837146258235,0.02838761192007015,mortality_rate
heterotroph,0.46481622024085695,0.02783315796646086,mortality_rate
heterotroph,0.4043418450691193,0.04241475073699902,mortality_rate
heterotroph,0.5065489255527816,0.020519146555365728,mortality_rate
heterotroph,0.4066663885154377,0.025352136893780734,mortality_rate
heterotroph,0.5284234156054238,0.023185091650187974,mortality_rate
heterotroph,0.6553171732701965,0.03539824717939542,mortality_rate
heterotroph,0.45546723520478083,0.043380636058143913,mortality_rate
heterotroph,0.40434403367744975,0.015261315298071176,mortality_rate
heterotroph,0.49658393338013884,0.026017801872397387,mortality_rate
heterotroph,0.4552794661103601,0.02274721224603729,mortality_rate
heterotroph,0.5466319301144075,0.023417511688384438,mortality_rate
heterotroph,0.4483081920574159,0.0240279167495695,mortality_rate
heterotroph,0.4682859445018425,0.03682439688660453,mortality_rate
heterotroph,0.5179963076000763,0.06467349688044763,mortality_rate
heterotroph,0.4678097674318769,0.02973883455230963,mortality_rate
heterotroph,0.3915287855262784,0.03334818743285704,mortality_rate
heterotroph,0.4457765574820084,0.04871974774929968,mortality_rate
heterotroph,0.5287441464308311,0.016642142979144407,mortality_rate
heterotroph,0.43441384819586454,0.016650396044397525,mortality_rate
heterotroph,0.5620669845756113,0.04147284981053901,mortality_rate
heterotroph,0.45459358524496357,0.010434943908968045,mortality_rate
heterotroph,0.3613352544211742,0.0344423446497802,mortality_rate
heterotroph,0.5404544619045204,0.022228485281728636,mortality_rate
heterotroph,0.5465251101125563,0.15246329223922708,mortality_rate
heterotroph,0.48145609756481367,0.02135018228670852,mortality_rate
heterotroph,0.42709461581988323,0.02777817153148253,mortality_rate
heterotroph,0.41916531808806895,0.03031368540771485,mortality_rate
heterotroph,0.44696313396785736,0.06324862647172948,mortality_rate
heterotroph,0.43404338190049363,0.01661547346617535,mortality_rate
heterotroph,0.5731052958438821,0.028137352443703096,mortality_rate
heterotroph,0.5035509950650048,0.03972175991316787,mortality_rate
heterotroph,0.5050875612741066,0.013534977732004832,mortality_rate
heterotroph,0.45674857591085544,0.013392737343617891,mortality_rate
heterotroph,0.47078178280856714,0.024594294617126852,mortality_rate
heterotroph,0.48236793814549384,0.014809682082425743,mortality_rate
heterotroph,0.553149919164726,0.03722321464891003,mortality_rate
heterotroph,0.4149641970471059,0.030482482989322966,mortality_rate
heterotroph,0.6123083678613529,0.09304491841309169,mortality_rate
heterotroph,0.5474666367887997,0.03505506845571014,mortality_rate
heterotroph,0.6085524942793017,0.010484218605846453,mortality_rate
heterotroph,0.5801259971979752,0.023312180542333766,mortality_rate
heterotroph,0.5938994592577802,0.05018828081599054,mortality_rate
heterotroph,0.41608599952357905,0.06474297451788667,mortality_rate
heterotroph,0.4954914104209366,0.022585895381293825,mortality_rate
heterotroph,0.38867964132647026,0.02090854610504189,mortality_rate
heterotroph,0.5115260923070772,0.024309940952677415,mortality_rate
heterotroph,0.38449455288993406,0.061785726191677895,mortality_rate
heterotroph,0.47564518897872093,0.01869747409060602,mortality_rate
heterotroph,0.492815305015481,0.06047749386729165,mortality_rate
heterotroph,0.5084992321194238,0.005872707348645593,mortality_rate
heterotroph,0.5039231999901114,0.019840389191953234,mortality_rate
heterotroph,0.5054138286006717,0.02631563174689456,mortality_rate
heterotroph,0.5826238453182917,0.022250391469052895,mortality_rate
heterotroph,0.43411221469466205,0.024289031517399657,mortality_rate
heterotroph,0.5303672951331183,0.03393551696170708,mortality_rate
heterotroph,0.45446399645274393,0.010846990250551936,mortality_rate
heterotroph,0.5502913064363081,0.019612993865394085,mortality_rate
heterotroph,0.3563769244829604,0.06927891849700989,mortality_rate
heterotroph,0.4444979921656204,0.023272447121205873,mortality_rate
heterotroph,0.4557359890612724,0.041099852009970794,mortality_rate
heterotroph,0.5216669271918793,0.0073462003878765544,mortality_rate
heterotroph,0.4842054090696156,0.0362006629759306,mortality_rate
heterotroph,0.4792910938995727,0.017502606394781885,mortality_rate
heterotroph,0.4690839374234686,0.028519793766159058,mortality_rate
heterotroph,0.44076386179125004,0.03569313450889022,mortality_rate
heterotroph,0.5054773717827179,0.015661899087150953,mortality_rate
heterotroph,0.45207336796146397,0.09084640453652547,mortality_rate
heterotroph,0.4720853682189309,0.013027077498045962,mortality_rate
heterotroph,0.5593160322461379,0.029210017565886995,mortality_rate
heterotroph,0.47124143127882284,0.020571174940224195,mortality_rate
heterotroph,0.5533519266343102,0.03425461447529594,mortality_rate
heterotroph,0.5532508124769493,0.05089954315138692,mortality_rate
heterotroph,0.5137680862034065,0.018911285302651328,mortality_rate
heterotroph,0.5334943193111871,0.011796019135489761,mortality_rate
heterotroph,0.4613568518098639,0.01047212813240726,mortality_rate
heterotroph,0.4838934159783406,0.02476331848567786,mortality_rate
heterotroph,0.4754821216814666,0.028739730468296174,mortality_rate
heterotroph,0.5188526814486553,0.018886548676324683,mortality_rate
heterotroph,0.5033412429380115,0.020259279973728728,mortality_rate
heterotroph,0.5295242254380388,0.0286942319097932,mortality_rate
heterotroph,0.4530773401801199,0.0108259589754451,mortality_rate
heterotroph,0.5147066217570291,0.020830244121498115,mortality_rate
heterotroph,0.5097010647242962,0.022722701191032788,mortality_rate
heterotroph,0.3737623527184192,0.05145131570399008,mortality_rate
heterotroph,0.36991659671477417,0.14737943624688624,mortality_rate
heterotroph,0.4205508653296379,0.0768623535906179,mortality_rate
heterotroph,0.47775634267200945,0.03689078675454059,mortality_rate
heterotroph,0.5000715415136456,0.013177194367053625,mortality_rate
heterotroph,0.5479601414867249,0.12570576536903072,mortality_rate
heterotroph,0.4961203257394399,0.011645743162821381,mortality_rate
heterotroph,0.5433884581825277,0.034903261492428464,mortality_rate
heterotroph,0.4571135934417016,0.0638632066407648,mortality_rate
heterotroph,0.5066882688269466,0.02960766856388266,mortality_rate
heterotroph,0.3776502905152801,0.021943118323348186,mortality_rate
heterotroph,0.5598839260332128,0.04367229738597115,mortality_rate
heterotroph,0.6002840617956028,0.06815302424245355,mortality_rate
heterotroph,0.4621170232966667,0.07595156146658366,mortality_rate
heterotroph,0.4907396536073347,0.04641408006224001,mortality_rate
heterotroph,0.6841981351185406,0.029811075876561705,mortality_rate
heterotroph,0.4478884671902586,0.08622091916759005,mortality_rate
heterotroph,0.4630500215076533,0.030242080271128034,mortality_rate
heterotroph,0.4684044596711193,0.04418630221746012,mortality_rate
heterotroph,0.5338226071368456,0.012580458190310067,mortality_rate
heterotroph,0.4955123391361692,0.018590642877219312,mortality_rate
heterotroph,0.5029704182255156,0.018747734673812768,mortality_rate
heterotroph,0.4794802321625852,0.027439768476764492,mortality_rate
heterotroph,0.43930965112547454,0.0261852527243878,mortality_rate
heterotroph,0.5011424228843542,0.05028667979388098,mortality_rate
heterotroph,0.4043056351654913,0.01664760190067787,mortality_rate
heterotroph,0.33678413236758287,0.03828961092180805,mortality_rate
heterotroph,0.43464460215352524,0.04783046415289042,mortality_rate
heterotroph,0.5024316521499905,0.027955611898912658,mortality_rate
heterotroph,0.47426040316412443,0.03498045079142424,mortality_rate
heterotroph,0.5138672365516578,0.01677382599041593,mortality_rate
heterotroph,0.29235076127873344,0.033859646799809746,mortality_rate
heterotroph,0.5568841038139274,0.1738410309345847,mortality_rate
heterotroph,0.5734211909443452,0.027228613022938507,mortality_rate
heterotroph,0.579333713600731,0.02917701949204166,mortality_rate
heterotroph,0.528307049406816,0.0377653401352894,mortality_rate
heterotroph,0.5582348680564101,0.022527704616083315,mortality_rate
heterotroph,0.5242517806377276,0.021661823543930692,mortality_rate
heterotroph,0.5283459890114127,0.01930330335763525,mortality_rate
heterotroph,0.5025927253511078,0.014413003812645724,mortality_rate
heterotroph,0.43833187566973314,0.03644257961410244,mortality_rate
heterotroph,0.48581843210397035,0.020539059775196745,mortality_rate
heterotroph,0.5162133908901462,0.020507665969024178,mortality_rate
heterotroph,0.5196154315330337,0.03608542538008325,mortality_rate
heterotroph,0.5246762243553558,0.02501009870314935,mortality_rate
heterotroph,0.5405427903288811,0.017750595640594932,mortality_rate
heterotroph,0.4260011043899443,0.016090105638199913,mortality_rate
heterotroph,0.4584065779659216,0.07025436425219281,mortality_rate
heterotroph,0.386833241283838,0.031155499074815664,mortality_rate
heterotroph,0.6100479969847852,0.021878961350628653,mortality_rate
heterotroph,0.39831564117600676,0.06111498411415293,mortality_rate
heterotroph,0.5023040296003849,0.037957228862497125,mortality_rate
heterotroph,0.5714646831333602,0.02687908821482555,mortality_rate
heterotroph,0.5670160275112375,0.07060177121614201,mortality_rate
heterotroph,0.41818861430373366,0.021575289389597296,mortality_rate
heterotroph,0.4713734200396431,0.023628783109932213,mortality_rate
heterotroph,0.5982217410866167,0.018467088019830775,mortality_rate
heterotroph,0.5210047929624297,0.02404607656237164,mortality_rate
heterotroph,0.42792564319316584,0.027548253802919087,mortality_rate
heterotroph,0.47150596407646506,0.04502986078159062,mortality_rate
heterotroph,0.6187351145467408,0.023485087832298236,mortality_rate
heterotroph,0.5365507653928244,0.03203550995647037,mortality_rate
heterotroph,0.5548784339619585,0.020712014235914563,mortality_rate
heterotroph,0.5099683105540115,0.03774112266705422,mortality_rate
heterotroph,0.4487124536955184,0.03418905006429137,mortality_rate
heterotroph,0.4939362596066366,0.04547390659781707,mortality_rate
heterotroph,0.4856092756910225,0.022497802784448916,mortality_rate
heterotroph,0.4857369800765618,0.01894662811509847,mortality_rate
heterotroph,0.5016661005246527,0.02531934655539856,mortality_rate
heterotroph,0.4783872339466018,0.02408341099017653,mortality_rate
heterotroph,0.5465125716640921,0.01698226326335924,mortality_rate
heterotroph,0.4899700753646579,0.019339594402994098,mortality_rate
heterotroph,0.4496312340066343,0.0759569056455091,mortality_rate
heterotroph,0.4633354912122498,0.018788418356641256,mortality_rate
heterotroph,0.4541037609724588,0.0131003667972682,mortality_rate
heterotroph,0.5573486530786279,0.04517956898138185,mortality_rate
heterotroph,0.44762755689646183,0.019302937305264074,mortality_rate
heterotroph,0.518427928585406,0.08340017964396151,mortality_rate
heterotroph,0.5008840958418729,0.019107669111579018,mortality_rate
heterotroph,0.4702395663115454,0.04385011033903203,mortality_rate
heterotroph,0.38156889115206494,0.08806760561054323,mortality_rate
heterotroph,0.5077773648067843,0.06748466272311135,mortality_rate
heterotroph,0.5261674890763175,0.03345938203825995,mortality_rate
heterotroph,0.5298608352492598,0.022224577305037952,mortality_rate
heterotroph,0.46300032846378175,0.031106847911178556,mortality_rate
heterotroph,0.5138118364601677,0.021185964437387052,mortality_rate
heterotroph,0.30013387340416053,0.06298048025991305,mortality_rate
heterotroph,0.5996967426391425,0.14131294346920836,mortality_rate
heterotroph,0.5218866404379278,0.03260820441601875,mortality_rate
heterotroph,0.474255838585716,0.017660701505969306,mortality_rate
heterotroph,0.4136022906847495,0.012114360811773115,mortality_rate
heterotroph,0.3508829314905512,0.05586574619983612,mortality_rate
heterotroph,0.4778764983660922,0.023427293053833186,mortality_rate
heterotroph,0.4388749301196721,0.011874788176536106,mortality_rate
heterotroph,0.5055130472822928,0.010899893818448822,mortality_rate
heterotroph,0.41486696911617915,0.04490520756530686,mortality_rate
heterotroph,0.5707968974642772,0.016399279225229758,mortality_rate
heterotroph,0.5188586841562849,0.035726452297903506,mortality_rate
heterotroph,0.4746882854679456,0.03423771810937037,mortality_rate
heterotroph,0.5124268618613115,0.014618163929691884,mortality_rate
heterotroph,0.5197066615287497,0.024630537795505378,mortality_rate
heterotroph,0.44600159888508445,0.017984167830864636,mortality_rate
heterotroph,0.4434683223105423,0.012491350942419507,mortality_rate
heterotroph,0.5411821491649259,0.01362649107332011,mortality_rate
heterotroph,0.5432637313469977,0.011790875840831033,mortality_rate
heterotroph,0.5018675147023393,0.02433551719454806,mortality_rate
heterotroph,0.47441544501284194,0.01894096642322094,mortality_rate
